Ubigeo|Departamento|Provincia|Distrito|Codigo|distrito_det|FlgZona|CENTROSNEGOCIO|FLGPROVCENTROSNEGOCIO|distrito_agg|FlgCiudad|
100104|ICA|ICA|PARCONA|110106|PARCONA|PROV|||ICA|1|
100105|ICA|ICA|PUEBLO NUEVO|110107|PUEBLO NUEVO|PROV|||ICA|1|
100106|ICA|ICA|SALAS|110108|SALAS|PROV|||ICA|1|
100107|ICA|ICA|SAN JOSE DE LOS MOLINOS|110109|SAN JOSE DE LOS MOLINOS|PROV|||ICA|1|
100108|ICA|ICA|SAN JUAN BAUTISTA|110110|SAN JUAN BAUTISTA|PROV|||ICA|1|
100109|ICA|ICA|SANTIAGO|110111|SANTIAGO|PROV|||ICA|1|
100110|ICA|ICA|SUBTANJALLA|110112|SUBTANJALLA|PROV|||ICA|1|
100111|ICA|ICA|YAUCA DEL ROSARIO|110114|YAUCA DEL ROSARIO|PROV|||ICA|1|
100112|ICA|ICA|TATE|110113|TATE|PROV|||ICA|1|
100113|ICA|ICA|PACHACUTEC|110105|PACHACUTEC|PROV|||ICA|1|
100114|ICA|ICA|OCUCAJE|110104|OCUCAJE|PROV|||ICA|1|
100201|ICA|CHINCHA|CHINCHA ALTA|110201|CHINCHA|PROV|||CHINCHA|1|
100202|ICA|CHINCHA|CHAVIN|110203|CHINCHA|PROV|||CHINCHA|1|
100203|ICA|CHINCHA|CHINCHA BAJA|110204|CHINCHA|PROV|||CHINCHA|1|
100204|ICA|CHINCHA|EL CARMEN|110205|CHINCHA|PROV|||CHINCHA|1|
100205|ICA|CHINCHA|GROCIO PRADO|110206|CHINCHA|PROV|||CHINCHA|1|
100206|ICA|CHINCHA|SAN PEDRO DE HUACARPANA|110209|CHINCHA|PROV|||CHINCHA|1|
100207|ICA|CHINCHA|SUNAMPE|110210|CHINCHA|PROV|||CHINCHA|1|
100208|ICA|CHINCHA|TAMBO DE MORA|110211|CHINCHA|PROV|||CHINCHA|1|
100209|ICA|CHINCHA|ALTO LARAN|110202|CHINCHA|PROV|||CHINCHA|1|
100210|ICA|CHINCHA|PUEBLO NUEVO|110207|CHINCHA|PROV|||CHINCHA|1|
100211|ICA|CHINCHA|SAN JUAN DE YANAC|110208|CHINCHA|PROV|||CHINCHA|1|
100301|ICA|NAZCA|NAZCA|110301|NAZCA|PROV|||NAZCA|1|
100302|ICA|NAZCA|CHANGUILLO|110302|NAZCA|PROV|||NAZCA|1|
100303|ICA|NAZCA|EL INGENIO|110303|NAZCA|PROV|||NAZCA|1|
100304|ICA|NAZCA|MARCONA|110304|NAZCA|PROV|||NAZCA|1|
100305|ICA|NAZCA|VISTA ALEGRE|110305|NAZCA|PROV|||NAZCA|1|
100401|ICA|PISCO|PISCO|110501|PISCO|PROV|||PISCO|1|
100402|ICA|PISCO|HUANCANO|110502|PISCO|PROV|||PISCO|1|
100403|ICA|PISCO|HUMAY|110503|PISCO|PROV|||PISCO|1|
100404|ICA|PISCO|INDEPENDENCIA|110504|PISCO|PROV|||PISCO|1|
100405|ICA|PISCO|PARACAS|110505|PISCO|PROV|||PISCO|1|
100406|ICA|PISCO|SAN ANDRES|110506|PISCO|PROV|||PISCO|1|
100407|ICA|PISCO|SAN CLEMENTE|110507|PISCO|PROV|||PISCO|1|
100408|ICA|PISCO|TUPAC AMARU INCA|110508|PISCO|PROV|||PISCO|1|
100501|ICA|PALPA|PALPA|110401|PALPA|PROV|||PALPA|0|
100502|ICA|PALPA|LLIPATA|110402|PALPA|PROV|||PALPA|0|
100503|ICA|PALPA|RIO GRANDE|110403|PALPA|PROV|||PALPA|0|
100504|ICA|PALPA|SANTA CRUZ|110404|PALPA|PROV|||PALPA|0|
100505|ICA|PALPA|TIBILLO|110405|PALPA|PROV|||PALPA|0|
110101|JUNIN|HUANCAYO|HUANCAYO|120101|HUANCAYO|PROV|||HUANCAYO|1|
110103|JUNIN|HUANCAYO|CARHUACALLANGA|120104|CARHUACALLANGA|PROV|||HUANCAYO|1|
110104|JUNIN|HUANCAYO|COLCA|120112|COLCA|PROV|||HUANCAYO|1|
110105|JUNIN|HUANCAYO|CULLHUAS|120113|CULLHUAS|PROV|||HUANCAYO|1|
110106|JUNIN|HUANCAYO|CHACAPAMPA|120105|CHACAPAMPA|PROV|||HUANCAYO|1|
110107|JUNIN|HUANCAYO|CHICCHE|120106|CHICCHE|PROV|||HUANCAYO|1|
110108|JUNIN|HUANCAYO|CHILCA|120107|CHILCA|PROV|||HUANCAYO|1|
110109|JUNIN|HUANCAYO|CHONGOS ALTO|120108|CHONGOS ALTO|PROV|||HUANCAYO|1|
110112|JUNIN|HUANCAYO|CHUPURO|120111|CHUPURO|PROV|||HUANCAYO|1|
110113|JUNIN|HUANCAYO|EL TAMBO|120114|EL TAMBO|PROV|||HUANCAYO|1|
110114|JUNIN|HUANCAYO|HUACRAPUQUIO|120116|HUACRAPUQUIO|PROV|||HUANCAYO|1|
110116|JUNIN|HUANCAYO|HUALHUAS|120117|HUALHUAS|PROV|||HUANCAYO|1|
110118|JUNIN|HUANCAYO|HUANCAN|120119|HUANCAN|PROV|||HUANCAYO|1|
110119|JUNIN|HUANCAYO|HUASICANCHA|120120|HUASICANCHA|PROV|||HUANCAYO|1|
110120|JUNIN|HUANCAYO|HUAYUCACHI|120121|HUAYUCACHI|PROV|||HUANCAYO|1|
110121|JUNIN|HUANCAYO|INGENIO|120122|INGENIO|PROV|||HUANCAYO|1|
110122|JUNIN|HUANCAYO|PARIAHUANCA|120124|PARIAHUANCA|PROV|||HUANCAYO|1|
110123|JUNIN|HUANCAYO|PILCOMAYO|120125|PILCOMAYO|PROV|||HUANCAYO|1|
110124|JUNIN|HUANCAYO|PUCARA|120126|PUCARA|PROV|||HUANCAYO|1|
110125|JUNIN|HUANCAYO|QUICHUAY|120127|QUICHUAY|PROV|||HUANCAYO|1|
110126|JUNIN|HUANCAYO|QUILCAS|120128|QUILCAS|PROV|||HUANCAYO|1|
110127|JUNIN|HUANCAYO|SAN AGUSTIN|120129|SAN AGUSTIN|PROV|||HUANCAYO|1|
110128|JUNIN|HUANCAYO|SAN JERONIMO DE TUNAN|120130|SAN JERONIMO DE TUNAN|PROV|||HUANCAYO|1|
110131|JUNIN|HUANCAYO|SANTO DOMINGO DE ACOBAMBA|120135|SANTO DOMINGO DE ACOBAMBA|PROV|||HUANCAYO|1|
110132|JUNIN|HUANCAYO|SAÑO|120132|SAÑO|PROV|||HUANCAYO|1|
110133|JUNIN|HUANCAYO|SAPALLANGA|120133|SAPALLANGA|PROV|||HUANCAYO|1|
110134|JUNIN|HUANCAYO|SICAYA|120134|SICAYA|PROV|||HUANCAYO|1|
110136|JUNIN|HUANCAYO|VIQUES|120136|VIQUES|PROV|||HUANCAYO|1|
110201|JUNIN|CONCEPCION|CONCEPCION|120201|CONCEPCION|PROV|||CONCEPCION|0|
110202|JUNIN|CONCEPCION|ACO|120202|CONCEPCION|PROV|||CONCEPCION|0|
110203|JUNIN|CONCEPCION|ANDAMARCA|120203|CONCEPCION|PROV|||CONCEPCION|0|
110204|JUNIN|CONCEPCION|COMAS|120206|CONCEPCION|PROV|||CONCEPCION|0|
110205|JUNIN|CONCEPCION|COCHAS|120205|CONCEPCION|PROV|||CONCEPCION|0|
110206|JUNIN|CONCEPCION|CHAMBARA|120204|CONCEPCION|PROV|||CONCEPCION|0|
110207|JUNIN|CONCEPCION|HEROINAS TOLEDO|120207|CONCEPCION|PROV|||CONCEPCION|0|
110208|JUNIN|CONCEPCION|MANZANARES|120208|CONCEPCION|PROV|||CONCEPCION|0|
110209|JUNIN|CONCEPCION|MARISCAL CASTILLA|120209|CONCEPCION|PROV|||CONCEPCION|0|
110210|JUNIN|CONCEPCION|MATAHUASI|120210|CONCEPCION|PROV|||CONCEPCION|0|
110211|JUNIN|CONCEPCION|MITO|120211|CONCEPCION|PROV|||CONCEPCION|0|
110212|JUNIN|CONCEPCION|NUEVE DE JULIO|120212|CONCEPCION|PROV|||CONCEPCION|0|
110213|JUNIN|CONCEPCION|ORCOTUNA|120213|CONCEPCION|PROV|||CONCEPCION|0|
110214|JUNIN|CONCEPCION|SANTA ROSA DE OCOPA|120215|CONCEPCION|PROV|||CONCEPCION|0|
110215|JUNIN|CONCEPCION|SAN JOSE DE QUERO|120214|CONCEPCION|PROV|||CONCEPCION|0|
110301|JUNIN|JAUJA|JAUJA|120401|JAUJA|PROV|||JAUJA|0|
110302|JUNIN|JAUJA|ACOLLA|120402|JAUJA|PROV|||JAUJA|0|
110303|JUNIN|JAUJA|APATA|120403|JAUJA|PROV|||JAUJA|0|
110304|JUNIN|JAUJA|ATAURA|120404|JAUJA|PROV|||JAUJA|0|
110305|JUNIN|JAUJA|CANCHAYLLO|120405|JAUJA|PROV|||JAUJA|0|
110306|JUNIN|JAUJA|EL MANTARO|120407|JAUJA|PROV|||JAUJA|0|
110307|JUNIN|JAUJA|HUAMALI|120408|JAUJA|PROV|||JAUJA|0|
110308|JUNIN|JAUJA|HUARIPAMPA|120409|JAUJA|PROV|||JAUJA|0|
110309|JUNIN|JAUJA|HUERTAS|120410|JAUJA|PROV|||JAUJA|0|
110310|JUNIN|JAUJA|JANJAILLO|120411|JAUJA|PROV|||JAUJA|0|
110311|JUNIN|JAUJA|JULCAN|120412|JAUJA|PROV|||JAUJA|0|
110312|JUNIN|JAUJA|LEONOR ORDOÑEZ|120413|JAUJA|PROV|||JAUJA|0|
110313|JUNIN|JAUJA|LLOCLLAPAMPA|120414|JAUJA|PROV|||JAUJA|0|
110314|JUNIN|JAUJA|MARCO|120415|JAUJA|PROV|||JAUJA|0|
110315|JUNIN|JAUJA|MASMA|120416|JAUJA|PROV|||JAUJA|0|
110316|JUNIN|JAUJA|MOLINOS|120418|JAUJA|PROV|||JAUJA|0|
110317|JUNIN|JAUJA|MONOBAMBA|120419|JAUJA|PROV|||JAUJA|0|
110318|JUNIN|JAUJA|MUQUI|120420|JAUJA|PROV|||JAUJA|0|
110319|JUNIN|JAUJA|MUQUIYAUYO|120421|JAUJA|PROV|||JAUJA|0|
110320|JUNIN|JAUJA|PACA|120422|JAUJA|PROV|||JAUJA|0|
110321|JUNIN|JAUJA|PACCHA|120423|JAUJA|PROV|||JAUJA|0|
110322|JUNIN|JAUJA|PANCAN|120424|JAUJA|PROV|||JAUJA|0|
110323|JUNIN|JAUJA|PARCO|120425|JAUJA|PROV|||JAUJA|0|
110324|JUNIN|JAUJA|POMACANCHA|120426|JAUJA|PROV|||JAUJA|0|
110325|JUNIN|JAUJA|RICRAN|120427|JAUJA|PROV|||JAUJA|0|
110326|JUNIN|JAUJA|SAN LORENZO|120428|JAUJA|PROV|||JAUJA|0|
110327|JUNIN|JAUJA|SAN PEDRO DE CHUNAN|120429|JAUJA|PROV|||JAUJA|0|
110328|JUNIN|JAUJA|SINCOS|120431|JAUJA|PROV|||JAUJA|0|
110329|JUNIN|JAUJA|TUNAN MARCA|120432|JAUJA|PROV|||JAUJA|0|
110330|JUNIN|JAUJA|YAULI|120433|JAUJA|PROV|||JAUJA|0|
110331|JUNIN|JAUJA|CURICACA|120406|JAUJA|PROV|||JAUJA|0|
110332|JUNIN|JAUJA|MASMA CHICCHE|120417|JAUJA|PROV|||JAUJA|0|
110333|JUNIN|JAUJA|SAUSA|120430|JAUJA|PROV|||JAUJA|0|
110334|JUNIN|JAUJA|YAUYOS|120434|JAUJA|PROV|||JAUJA|0|
110401|JUNIN|JUNIN|JUNIN|120501|JUNIN|PROV|||JUNIN|0|
110402|JUNIN|JUNIN|CARHUAMAYO|120502|JUNIN|PROV|||JUNIN|0|
110403|JUNIN|JUNIN|ONDORES|120503|JUNIN|PROV|||JUNIN|0|
110404|JUNIN|JUNIN|ULCUMAYO|120504|JUNIN|PROV|||JUNIN|0|
110501|JUNIN|TARMA|TARMA|120701|TARMA|PROV|||TARMA|1|
110502|JUNIN|TARMA|ACOBAMBA|120702|TARMA|PROV|||TARMA|1|
110503|JUNIN|TARMA|HUARICOLCA|120703|TARMA|PROV|||TARMA|1|
110504|JUNIN|TARMA|HUASAHUASI|120704|TARMA|PROV|||TARMA|1|
110505|JUNIN|TARMA|LA UNION|120705|TARMA|PROV|||TARMA|1|
110506|JUNIN|TARMA|PALCA|120706|TARMA|PROV|||TARMA|1|
110507|JUNIN|TARMA|PALCAMAYO|120707|TARMA|PROV|||TARMA|1|
110508|JUNIN|TARMA|SAN PEDRO DE CAJAS|120708|TARMA|PROV|||TARMA|1|
110509|JUNIN|TARMA|TAPO|120709|TARMA|PROV|||TARMA|1|
110601|JUNIN|YAULI|LA OROYA|120801|YAULI|PROV|||YAULI|1|
110602|JUNIN|YAULI|CHACAPALPA|120802|YAULI|PROV|||YAULI|1|
110603|JUNIN|YAULI|HUAY HUAY|120803|YAULI|PROV|||YAULI|1|
110604|JUNIN|YAULI|MARCAPOMACOCHA|120804|YAULI|PROV|||YAULI|1|
110605|JUNIN|YAULI|MOROCOCHA|120805|YAULI|PROV|||YAULI|1|
110606|JUNIN|YAULI|PACCHA|120806|YAULI|PROV|||YAULI|1|
110607|JUNIN|YAULI|SANTA BARBARA DE CARHUACAYAN|120807|YAULI|PROV|||YAULI|1|
110608|JUNIN|YAULI|SUITUCANCHA|120809|YAULI|PROV|||YAULI|1|
110609|JUNIN|YAULI|YAULI|120810|YAULI|PROV|||YAULI|1|
110610|JUNIN|YAULI|SANTA ROSA DE SACCO|120808|YAULI|PROV|||YAULI|1|
110701|JUNIN|SATIPO|SATIPO|120601|SATIPO|PROV|||SATIPO|0|
110702|JUNIN|SATIPO|COVIRIALI|120602|SATIPO|PROV|||SATIPO|0|
110703|JUNIN|SATIPO|LLAYLLA|120603|SATIPO|PROV|||SATIPO|0|
110704|JUNIN|SATIPO|MAZAMARI|120699|SATIPO|PROV|||SATIPO|0|
110705|JUNIN|SATIPO|PAMPA HERMOSA|120605|SATIPO|PROV|||SATIPO|0|
110706|JUNIN|SATIPO|PANGOA||SATIPO|PROV|||SATIPO|0|
110707|JUNIN|SATIPO|RIO NEGRO|120607|SATIPO|PROV|||SATIPO|0|
110708|JUNIN|SATIPO|RIO TAMBO|120608|SATIPO|PROV|||SATIPO|0|
110801|JUNIN|CHANCHAMAYO|CHANCHAMAYO|120301|CHANCHAMAYO|PROV|||CHANCHAMAYO|0|
110802|JUNIN|CHANCHAMAYO|SAN RAMON|120305|CHANCHAMAYO|PROV|||CHANCHAMAYO|0|
110803|JUNIN|CHANCHAMAYO|VITOC|120306|CHANCHAMAYO|PROV|||CHANCHAMAYO|0|
110804|JUNIN|CHANCHAMAYO|SAN LUIS DE SHUARO|120304|CHANCHAMAYO|PROV|||CHANCHAMAYO|0|
110805|JUNIN|CHANCHAMAYO|PICHANAQUI|120303|CHANCHAMAYO|PROV|||CHANCHAMAYO|0|
110806|JUNIN|CHANCHAMAYO|PERENE|120302|CHANCHAMAYO|PROV|||CHANCHAMAYO|0|
110901|JUNIN|CHUPACA|CHUPACA|120901|CHUPACA|PROV|||CHUPACA|0|
110902|JUNIN|CHUPACA|AHUAC|120902|CHUPACA|PROV|||CHUPACA|0|
110903|JUNIN|CHUPACA|CHONGOS BAJO|120903|CHUPACA|PROV|||CHUPACA|0|
110904|JUNIN|CHUPACA|HUACHAC|120904|CHUPACA|PROV|||CHUPACA|0|
110905|JUNIN|CHUPACA|HUAMANCACA CHICO|120905|CHUPACA|PROV|||CHUPACA|0|
110906|JUNIN|CHUPACA|SAN JUAN DE YSCOS|120906|CHUPACA|PROV|||CHUPACA|0|
110907|JUNIN|CHUPACA|SAN JUAN DE JARPA|120907|CHUPACA|PROV|||CHUPACA|0|
110908|JUNIN|CHUPACA|TRES DE DICIEMBRE|120908|CHUPACA|PROV|||CHUPACA|0|
110909|JUNIN|CHUPACA|YANACANCHA|120909|CHUPACA|PROV|||CHUPACA|0|
120101|LA LIBERTAD|TRUJILLO|TRUJILLO|130101|TRUJILLO|PROV|||TRUJILLO|1|
120102|LA LIBERTAD|TRUJILLO|HUANCHACO|130104|HUANCHACO|PROV|||TRUJILLO|1|
120103|LA LIBERTAD|TRUJILLO|LAREDO|130106|LAREDO|PROV|||TRUJILLO|1|
120104|LA LIBERTAD|TRUJILLO|MOCHE|130107|MOCHE|PROV|||TRUJILLO|1|
120105|LA LIBERTAD|TRUJILLO|SALAVERRY|130109|SALAVERRY|PROV|||TRUJILLO|1|
120106|LA LIBERTAD|TRUJILLO|SIMBAL|130110|SIMBAL|PROV|||TRUJILLO|1|
120107|LA LIBERTAD|TRUJILLO|VICTOR LARCO HERRERA|130111|VICTOR LARCO HERRERA|PROV|||TRUJILLO|1|
120109|LA LIBERTAD|TRUJILLO|POROTO|130108|POROTO|PROV|||TRUJILLO|1|
120110|LA LIBERTAD|TRUJILLO|EL PORVENIR|130102|EL PORVENIR|PROV|||TRUJILLO|1|
120111|LA LIBERTAD|TRUJILLO|LA ESPERANZA|130105|LA ESPERANZA|PROV|||TRUJILLO|1|
120112|LA LIBERTAD|TRUJILLO|FLORENCIA DE MORA|130103|FLORENCIA DE MORA|PROV|||TRUJILLO|1|
120201|LA LIBERTAD|BOLIVAR|BOLIVAR|130301|BOLIVAR|PROV|||BOLIVAR|0|
120202|LA LIBERTAD|BOLIVAR|BAMBAMARCA|130302|BOLIVAR|PROV|||BOLIVAR|0|
120203|LA LIBERTAD|BOLIVAR|CONDORMARCA|130303|BOLIVAR|PROV|||BOLIVAR|0|
120204|LA LIBERTAD|BOLIVAR|LONGOTEA|130304|BOLIVAR|PROV|||BOLIVAR|0|
120205|LA LIBERTAD|BOLIVAR|UCUNCHA|130306|BOLIVAR|PROV|||BOLIVAR|0|
120206|LA LIBERTAD|BOLIVAR|UCHUMARCA|130305|BOLIVAR|PROV|||BOLIVAR|0|
120301|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|130901|SANCHEZ CARRION|PROV|Huamachuco||SANCHEZ CARRION|0|
120302|LA LIBERTAD|SANCHEZ CARRION|COCHORCO|130903|SANCHEZ CARRION|PROV|||SANCHEZ CARRION|0|
120303|LA LIBERTAD|SANCHEZ CARRION|CURGOS|130904|SANCHEZ CARRION|PROV|||SANCHEZ CARRION|0|
120304|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|130902|SANCHEZ CARRION|PROV|||SANCHEZ CARRION|0|
120305|LA LIBERTAD|SANCHEZ CARRION|MARCABAL|130905|SANCHEZ CARRION|PROV|||SANCHEZ CARRION|0|
120306|LA LIBERTAD|SANCHEZ CARRION|SANAGORAN|130906|SANCHEZ CARRION|PROV|||SANCHEZ CARRION|0|
120307|LA LIBERTAD|SANCHEZ CARRION|SARIN|130907|SANCHEZ CARRION|PROV|||SANCHEZ CARRION|0|
120308|LA LIBERTAD|SANCHEZ CARRION|SARTIBAMBA|130908|SANCHEZ CARRION|PROV|||SANCHEZ CARRION|0|
120401|LA LIBERTAD|OTUZCO|OTUZCO|130601|OTUZCO|PROV|Otuzco||OTUZCO|0|
120402|LA LIBERTAD|OTUZCO|AGALLPAMPA|130602|OTUZCO|PROV|||OTUZCO|0|
120403|LA LIBERTAD|OTUZCO|CHARAT|130604|OTUZCO|PROV|||OTUZCO|0|
120404|LA LIBERTAD|OTUZCO|HUARANCHAL|130605|OTUZCO|PROV|||OTUZCO|0|
120405|LA LIBERTAD|OTUZCO|LA CUESTA|130606|OTUZCO|PROV|||OTUZCO|0|
120408|LA LIBERTAD|OTUZCO|PARANDAY|130610|OTUZCO|PROV|||OTUZCO|0|
120409|LA LIBERTAD|OTUZCO|SALPO|130611|OTUZCO|PROV|||OTUZCO|0|
120410|LA LIBERTAD|OTUZCO|SINSICAP|130613|OTUZCO|PROV|||OTUZCO|0|
120411|LA LIBERTAD|OTUZCO|USQUIL|130614|OTUZCO|PROV|||OTUZCO|0|
120413|LA LIBERTAD|OTUZCO|MACHE|130608|OTUZCO|PROV|||OTUZCO|0|
120501|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|130701|PACASMAYO|PROV|||PACASMAYO|0|
120503|LA LIBERTAD|PACASMAYO|GUADALUPE|130702|PACASMAYO|PROV|||PACASMAYO|0|
120504|LA LIBERTAD|PACASMAYO|JEQUETEPEQUE|130703|PACASMAYO|PROV|||PACASMAYO|0|
120506|LA LIBERTAD|PACASMAYO|PACASMAYO|130704|PACASMAYO|PROV|||PACASMAYO|0|
120508|LA LIBERTAD|PACASMAYO|SAN JOSE|130705|PACASMAYO|PROV|||PACASMAYO|0|
120601|LA LIBERTAD|PATAZ|TAYABAMBA|130801|PATAZ|PROV|||PATAZ|0|
120602|LA LIBERTAD|PATAZ|BULDIBUYO|130802|PATAZ|PROV|||PATAZ|0|
120603|LA LIBERTAD|PATAZ|CHILLIA|130803|PATAZ|PROV|||PATAZ|0|
120604|LA LIBERTAD|PATAZ|HUAYLILLAS|130805|PATAZ|PROV|||PATAZ|0|
120605|LA LIBERTAD|PATAZ|HUANCASPATA|130804|PATAZ|PROV|||PATAZ|0|
120606|LA LIBERTAD|PATAZ|HUAYO|130806|PATAZ|PROV|||PATAZ|0|
120607|LA LIBERTAD|PATAZ|ONGON|130807|PATAZ|PROV|||PATAZ|0|
120608|LA LIBERTAD|PATAZ|PARCOY|130808|PATAZ|PROV|||PATAZ|0|
120609|LA LIBERTAD|PATAZ|PATAZ|130809|PATAZ|PROV|||PATAZ|0|
120610|LA LIBERTAD|PATAZ|PIAS|130810|PATAZ|PROV|||PATAZ|0|
120611|LA LIBERTAD|PATAZ|TAURIJA|130812|PATAZ|PROV|||PATAZ|0|
120612|LA LIBERTAD|PATAZ|URPAY|130813|PATAZ|PROV|||PATAZ|0|
120613|LA LIBERTAD|PATAZ|SANTIAGO DE CHALLAS|130811|PATAZ|PROV|||PATAZ|0|
120701|LA LIBERTAD|SANTIAGO DE CHUCO|SANTIAGO DE CHUCO|131001|SANTIAGO DE CHUCO|PROV|||SANTIAGO DE CHUCO|0|
120702|LA LIBERTAD|SANTIAGO DE CHUCO|CACHICADAN|131003|SANTIAGO DE CHUCO|PROV|||SANTIAGO DE CHUCO|0|
120703|LA LIBERTAD|SANTIAGO DE CHUCO|MOLLEBAMBA|131004|SANTIAGO DE CHUCO|PROV|||SANTIAGO DE CHUCO|0|
120704|LA LIBERTAD|SANTIAGO DE CHUCO|MOLLEPATA|131005|SANTIAGO DE CHUCO|PROV|||SANTIAGO DE CHUCO|0|
120705|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|131006|SANTIAGO DE CHUCO|PROV|||SANTIAGO DE CHUCO|0|
120706|LA LIBERTAD|SANTIAGO DE CHUCO|SANTA CRUZ DE CHUCA|131007|SANTIAGO DE CHUCO|PROV|||SANTIAGO DE CHUCO|0|
120707|LA LIBERTAD|SANTIAGO DE CHUCO|SITABAMBA|131008|SANTIAGO DE CHUCO|PROV|||SANTIAGO DE CHUCO|0|
120708|LA LIBERTAD|SANTIAGO DE CHUCO|ANGASMARCA|131002|SANTIAGO DE CHUCO|PROV|||SANTIAGO DE CHUCO|0|
120801|LA LIBERTAD|ASCOPE|ASCOPE|130201|ASCOPE|PROV|||ASCOPE|0|
120802|LA LIBERTAD|ASCOPE|CHICAMA|130202|ASCOPE|PROV|||ASCOPE|0|
120803|LA LIBERTAD|ASCOPE|CHOCOPE|130203|ASCOPE|PROV|||ASCOPE|0|
120804|LA LIBERTAD|ASCOPE|SANTIAGO DE CAO|130207|ASCOPE|PROV|||ASCOPE|0|
120805|LA LIBERTAD|ASCOPE|MAGDALENA DE CAO|130204|ASCOPE|PROV|||ASCOPE|0|
120806|LA LIBERTAD|ASCOPE|PAIJAN|130205|ASCOPE|PROV|||ASCOPE|0|
120807|LA LIBERTAD|ASCOPE|RAZURI|130206|ASCOPE|PROV|||ASCOPE|0|
120808|LA LIBERTAD|ASCOPE|CASA GRANDE|130208|ASCOPE|PROV|||ASCOPE|0|
120901|LA LIBERTAD|CHEPEN|CHEPEN|130401|CHEPEN|PROV|||CHEPEN|0|
120902|LA LIBERTAD|CHEPEN|PACANGA|130402|CHEPEN|PROV|||CHEPEN|0|
120903|LA LIBERTAD|CHEPEN|PUEBLO NUEVO|130403|CHEPEN|PROV|||CHEPEN|0|
121001|LA LIBERTAD|JULCAN|JULCAN|130501|JULCAN|PROV|||JULCAN|0|
121002|LA LIBERTAD|JULCAN|CARABAMBA|130503|JULCAN|PROV|||JULCAN|0|
121003|LA LIBERTAD|JULCAN|CALAMARCA|130502|JULCAN|PROV|||JULCAN|0|
121004|LA LIBERTAD|JULCAN|HUASO|130504|JULCAN|PROV|||JULCAN|0|
121101|LA LIBERTAD|GRAN CHIMU|CASCAS|131101|GRAN CHIMU|PROV|||GRAN CHIMU|0|
121102|LA LIBERTAD|GRAN CHIMU|LUCMA|131102|GRAN CHIMU|PROV|||GRAN CHIMU|0|
121103|LA LIBERTAD|GRAN CHIMU|MARMOT|131103|GRAN CHIMU|PROV|||GRAN CHIMU|0|
121104|LA LIBERTAD|GRAN CHIMU|SAYAPULLO|131104|GRAN CHIMU|PROV|||GRAN CHIMU|0|
121201|LA LIBERTAD|VIRU|VIRU|131201|VIRU|PROV|||VIRU|0|
121202|LA LIBERTAD|VIRU|CHAO|131202|VIRU|PROV|||VIRU|0|
121203|LA LIBERTAD|VIRU|GUADALUPITO|131203|VIRU|PROV|||VIRU|0|
130101|LAMBAYEQUE|CHICLAYO|CHICLAYO|140101|CHICLAYO|PROV|||CHICLAYO|1|
130102|LAMBAYEQUE|CHICLAYO|CHONGOYAPE|140102|CHONGOYAPE|PROV|||CHICLAYO|1|
130103|LAMBAYEQUE|CHICLAYO|ETEN|140103|ETEN|PROV|||CHICLAYO|1|
130104|LAMBAYEQUE|CHICLAYO|ETEN PUERTO|140104|ETEN PUERTO|PROV|||CHICLAYO|1|
130105|LAMBAYEQUE|CHICLAYO|LAGUNAS|140107|LAGUNAS|PROV|||CHICLAYO|1|
130106|LAMBAYEQUE|CHICLAYO|MONSEFU|140108|MONSEFU|PROV|||CHICLAYO|1|
130107|LAMBAYEQUE|CHICLAYO|NUEVA ARICA|140109|NUEVA ARICA|PROV|||CHICLAYO|1|
130108|LAMBAYEQUE|CHICLAYO|OYOTUN|140110|OYOTUN|PROV|||CHICLAYO|1|
130109|LAMBAYEQUE|CHICLAYO|PICSI|140111|PICSI|PROV|||CHICLAYO|1|
130110|LAMBAYEQUE|CHICLAYO|PIMENTEL|140112|PIMENTEL|PROV|||CHICLAYO|1|
130111|LAMBAYEQUE|CHICLAYO|REQUE|140113|REQUE|PROV|||CHICLAYO|1|
130112|LAMBAYEQUE|CHICLAYO|JOSE LEONARDO ORTIZ|140105|JOSE LEONARDO ORTIZ|PROV|||CHICLAYO|1|
130113|LAMBAYEQUE|CHICLAYO|SANTA ROSA|140114|SANTA ROSA|PROV|||CHICLAYO|1|
130114|LAMBAYEQUE|CHICLAYO|SAÑA|140115|SAÑA|PROV|||CHICLAYO|1|
130115|LAMBAYEQUE|CHICLAYO|LA VICTORIA|140106|LA VICTORIA|PROV|||CHICLAYO|1|
130116|LAMBAYEQUE|CHICLAYO|CAYALTI|140116|CAYALTI|PROV|||CHICLAYO|1|
130117|LAMBAYEQUE|CHICLAYO|PATAPO|140117|PATAPO|PROV|||CHICLAYO|1|
130118|LAMBAYEQUE|CHICLAYO|POMALCA|140118|POMALCA|PROV|||CHICLAYO|1|
130119|LAMBAYEQUE|CHICLAYO|PUCALA|140119|PUCALA|PROV|||CHICLAYO|1|
130120|LAMBAYEQUE|CHICLAYO|TUMAN|140120|TUMAN|PROV|||CHICLAYO|1|
130201|LAMBAYEQUE|FERREÑAFE|FERREÑAFE|140201|FERREÑAFE|PROV|||FERREÑAFE|0|
